DATE_RECEIVED,PRODUCT_NAME,SUB_PRODUCT,ISSUE,SUB_ISSUE,CONSUMER_COMPLAINT_NARRATIVE,COMPANY_PUBLIC_RESPONSE,COMPANY,STATE_NAME,ZIP_CODE,TAGS,CONSUMER_CONSENT_PROVIDED,SUBMITTED_VIA,DATE_SENT_TO_COMPANY,COMPANY_RESPONSE_TO_CONSUMER,TIMELY_RESPONSE,CONSUMER_DISPUTED,COMPLAINT_ID
,Company believes it acted appropriately as authorized by contract or law,Municipal Collections Services or Inc.,IL,600XX,,Consent provided,Web,04-05-2015,Closed with non-monetary relief,Yes,No,1354072,,,,,
2015-04-30,Debt collection,Other (i.e. phone or health club or etc.),Cont'd attempts collect debt not owed,Debt is not mine,Northwest Colletors is reporting a non paid red light ticket XXXX. This is not consumer debt and should not be reported on my credit bureau. These tickets are not mine. Another individual was driving my car and I was not in the car at the time of the occurrences. I was told I am responsible when someone else is driving my car. ,,,,,,,,,,,,
I have called both the credit bureaus and the collection agencies. They said they can do this. This is not consumer debt these are fines. Traffic Violations are not reported to credit bureaus. Therefore all of these fines which are not mine should not be reporting on my credit bureau. ,,,,,,,,,,,,,,,,,
,Company believes it acted appropriately as authorized by contract or law,Northwest Collectors Inc.,IL,600XX,,Consent provided,Web,08-05-2015,Closed with explanation,No,Yes,1354073,,,,,
2015-04-30,Mortgage,Conventional fixed mortgage,Loan modification orcollection orforeclosure,,"I have been lied to or strung along or and games by CitiMortgage 3 months ago for XXXX in 2012 XXXX after paying 12 yrs at 5 % ... no help or or or CALL LINE SAYS """""""" IF YOU ARE GOING TO BE LATE '' NEED HELP '' WANT MOD. FOR HARDSHIP AND ASSUMPTION FROM DEAD EXWIFE WHO HAD FIRST IN HER NAME I QUALIFY WITH HIGH CREDIT or HOME VALUE or NEVER LATE BUT NOW XXXX AND THEY LIE or LIE AND POSPONE AND STEAL ... where XXXX is the government??? XXXX ..iM STARTING A CRIME SPREE IF YOU SAY THIS IS LEAGAL ... XXXX YOU DO NOTHING AND THEY DO WHAT THEY WANT TO HURT PEOPLE or I 'LL be famous to Help all people you did nothing for and got a paycheck and Citibank for stealing or lying or and 4 months dragging and excuse and excuse that prevents my XXXX after 12 yrs 5 % I deserve some help that not even going rate and live alone XXXX with XXXX and let them rob me 12 yrs and counting ... FBI and world will hear my story and CFPB is a joke to allow banks to kill people XXXX last reach out for help and gloves are off.""""",,Citibank,CO,800XX,,Consent provided,Web,04-05-2015,Closed with non-monetary relief,Yes,No,1355559
2015-04-30,Credit card,,Credit card protection / Debt protection,,On XXXX XXXX or 2015 my EastWestBank card was flagged as being suspected of fraud activity. Elan Financial Services manages security and fraud activity for EastWestBank. VISA notified Elan Financial Services on XXXX XXXX or 2015 that they had suspected that my EastWestBank card of fraudulent activity. ,,,,,,,,,,,,
Elan Financial Services never notified me that my EastWestBank card was flagged as being suspected of fraud activity. I was carrying and using a suspected fraudaulent credit card for days before I discovered this status. And I only discovered that my credit card was suspected of fraud on XXXX XXXX or 2015 when Elan Financial Services denied a purchasedI made to XXXX. I was never notified. ,,,,,,,,,,,,,,,,,
I spoke to a manager of the fraud department at Elan Financial Services on XXXX XXXX. He informed me that notifying the card member of any fraud activity is optional. I have other credit cards who not only notified me of suspected fraud actiivty but issued a new credit card immediately. ,,,,,,,,,,,,,,,,,
"As the card member or do I have the right to be notified immediately when my credit card is supected of fraudulent actiivity?""""",Company chooses not to provide a public response,U.S. Bancorp,IL,607XX,,Consent provided,Web,30-04-2015,Closed with explanation,Yes,Yes,1355686,,,,,
2015-04-30,Credit card,,Late fee,,This is a written dispute regarding a previous credit card and private school account that reported me 30-days past due for one month 's charges. My recent credit bureau score report labeled 'Account 30 days past due ' that I am requesting to be reviewed and expunged. I had previously contacted the company directly without success or as well as having reported this exact complaint to XXXX but no action was performed. ,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
"Chase Bank USA : 30 days past due in XXXX 2012. This was a standard credit card account through XXXX XXXX. I was scheduled to receive electronic statements monthly ; unfortunately or I would not receive the emails as scheduled or having happened multiple times while my account was active. I spoke with customer service regarding this on multiple occasions or having been assured any glitch was rectified or of course them deferring the blame to me for simply disregarding the email or not be responsible or which I then argued to review my history of payments. Upon realizing I was overdue or I immediately paid the total charges or in turn they reimbursed me the {$25.00} late fee. I have copies of the XXXX and XXXX statements representing this. I have since closed the account due to not wanting to deal with what I believe is deliberate maneuvering.""""",,JPMorgan Chase & Co.,VA,224XX,,Consent provided,Web,04-05-2015,Closed with non-monetary relief,Yes,No,1355624,,,,,
2015-04-30,Consumer Loan,Installment loan,Managing the loan or lease,,Had a check returned by mistake from my bank to Republic Finance or they ran the check back through the bank and the bank paid it. I still paid the XXXX or 35 dollar fee. So from then own the XXXX or 35 dollar fee was added to my payment of 188.00 dollars every month. I paid my bill on time every month have bank records to prove it. I did not pay the fee every month just my XXXX payement. Now I have paid them off they say I owe XXXX in fees of which I am not going to pay. It was their problem not mine or I meet all my payments,,RFNA or LP,TN,380XX,,Consent provided,Web,04-05-2015,Closed with monetary relief,Yes,No,1355668
2015-04-30,Consumer Loan,Vehicle loan,Problems when you are unable to pay,,,Company believes complaint represents an opportunity for improvement to better serve consumers,Byrider Franchising or LLC,MA,1501,,Consent not provided,Web,04-05-2015,Closed with explanation,Yes,No,1354258
2015-04-30,Credit reporting,,Incorrect information on credit report,Account status,,,Equifax,FL,33904,,Consent not provided,Web,30-04-2015,Closed with explanation,Yes,No,1354044
2015-04-30,Mortgage,Conventional fixed mortgage,Loan servicing or payments or escrow account,,,,Nationstar Mortgage,GA,30319,Older American,Consent not provided,Web,30-04-2015,Closed with explanation,Yes,No,1354282
2015-04-30,Mortgage,Conventional fixed mortgage,Loan servicing or payments or escrow account,,There are a couple of issues. When my mortgage ( by XXXX XXXX ) was sold a past due balance was transferred to the new mortgage company ( Nationstar Mortgage ). I spoke to Nationstar and was told repeatedly that this balance was part of a forbearance that the XXXX issued but all of the information had not been sent over yet. When it continued to appear on my statement I called and called or waited long periods of time to reach a person or having that person ask if they could place me on hold while they reviewed the account and made notations at which time the phone would begin to ring again and another person would answer and ask if they could have my loan number. This happens or at least or 4 times during each call until I am forced to hang up. In addition or they have tacked on a large amount for insurance they claim to have not been able to verify. This is incorrect. XXXX advised they sent over the insurance information and my insurance carrier said Nationstar could see if there was coverage on the home. Nationstar charges {$9.00} to make an online payment if the payment is made after the last day of the month regardless if the payment is past due or not. Past due payments are charged this fee plus a late fee. If the payment is made via phone the fee is {$19.00}. I have paid additional monies on several of my payments trying to put the mortgage a month ahead in order to avoid the online payment fees. Each month the overage is applied to the principal. When I have spoken with Nationstar they say that 's just the way it is and ca n't be undone. Their advise is to note it when I make the payment but there is nowhere to make this notation.,,Nationstar Mortgage,FL,322XX,,Consent provided,Web,30-04-2015,Closed with explanation,Yes,No,1354290
2015-04-30,Bank account or service,Other bank product/service,Account opening or closing or or management,,,,TD Bank US Holding Company,FL,32771,,Consent not provided,Web,30-04-2015,Closed with explanation,Yes,No,1354292
2015-04-30,Credit reporting,,Incorrect information on credit report,Account status,,Company chooses not to provide a public response,TransUnion Intermediate Holdings or Inc.,TX,78734,,N/A,Referral,13-05-2015,Closed with non-monetary relief,Yes,No,1354287
2015-04-30,Mortgage,Other mortgage,Loan servicing or payments or escrow account,,,,Bank of America,AL,36564,,N/A,Referral,04-05-2015,Closed with explanation,Yes,Yes,1354035
2015-04-30,Mortgage,Other mortgage,Loan modification orcollection orforeclosure,,,,Ocwen,PA,18655,,Consent not provided,Web,30-04-2015,Closed with explanation,Yes,Yes,1354320
2015-04-30,Credit reporting,,Incorrect information on credit report,Account status,,,Equifax,AL,36564,,N/A,Referral,09-06-2015,Closed with explanation,Yes,No,1354036
2015-04-30,Bank account or service,Checking account,Account opening or closing or or management,,In XXXX or XXXX there was an unauthorized payment taken from our Ally bank account. We called and closed the account. We have not used the account since. We transferred all our auto withdrawals to the new Ally account. ,,,,,,,,,,,,
XXXX they close ALL of our accounts with them and report use to consumerdebit.com When I asked them why they said that we had an overdraw on XXXX account from XXXX. I explained that the account was closed in XXXX and they needed to research their records. They refused to help me further and referred me to XXXX. I am paid a decent amount every two weeks and there is no reason an overdraw would go unpaid. They did not close that account and are now destroying my finances and refusing to review their mistake. They said they contacted us but my wife works at home and never received a call or email. ,,,,,,,,,,,,,,,,,
